"DOI","Publication Date","Publication Year","Journal","Research Article' or 'non-Research Article'?","Article Title","Citations - CrossRef","Citations - PubMed Central","Citations - Scopus","Total HTML Page Views","Total PDF Downloads","Total XML Downloads","Combined Usage (HTML + PDF + XML)","Blog Coverage - Postgenomic","Blog Coverage - Nature Blogs","Blog Coverage - Bloglines","Number of Trackbacks","Social Bookmarking - CiteULike","Social Bookmarking - Connotea","Number of Ratings","Average Rating","Number of Note threads","Number of replies to Notes","Number of Comment threads","Number of replies to Comments","Number of 'Star Ratings' that also include a text comment"
"10.1371/journal.pone.0004208",01/16/09,2009,"PLoS ONE","RA","The PtdIns 3-Kinase/Akt Pathway Regulates Macrophage-Mediated ADCC against B Cell Lymphoma",0,0,0,310,93,6,409,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004210",01/16/09,2009,"PLoS ONE","RA","The Peopling of Korea Revealed by Analyses of Mitochondrial DNA and Y-Chromosomal Markers",0,0,0,1710,339,10,2059,3,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004211",01/16/09,2009,"PLoS ONE","RA","Long-Term Vector Integration Site Analysis Following Retroviral Mediated Gene Transfer to Hematopoietic Stem Cells for the Treatment of HIV Infection",0,0,0,345,106,2,453,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pgen.1000471",05/08/09,2009,"PLoS Genetics","RA","Widespread Genomic Signatures of Natural Selection in Hominid Evolution",0,0,0,1599,451,3,2053,0,0,0,1,12,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004204",01/15/09,2009,"PLoS ONE","RA","Respiratory Dendritic Cell Subsets Differ in Their Capacity to Support the Induction of Virus-Specific Cytotoxic CD8+ T Cell Responses",1,0,1,679,298,9,986,0,0,1,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004207",01/16/09,2009,"PLoS ONE","RA","Complete Genome Sequence of the Aerobic CO-Oxidizing Thermophile Thermomicrobium roseum",0,0,1,1087,189,1,1277,2,0,0,1,3,0,0,0,2,0,2,0,0
"10.1371/journal.pone.0004216",01/16/09,2009,"PLoS ONE","RA","Overexpression of Myocilin in the Drosophila Eye Activates the Unfolded Protein Response: Implications for Glaucoma",0,0,0,335,127,4,466,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004218",01/16/09,2009,"PLoS ONE","RA","Genetic Variation on Chromosome 6 Influences F Cell Levels in Healthy Individuals of African Descent and HbF Levels in Sickle Cell Patients",2,0,1,276,87,2,365,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004219",01/19/09,2009,"PLoS ONE","RA","Direct Metagenomic Detection of Viral Pathogens in Nasal and Fecal Specimens Using an Unbiased High-Throughput Sequencing Approach",1,0,2,1143,408,4,1555,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004212",01/16/09,2009,"PLoS ONE","RA","Dicer Is Required for Maintaining Adult Pancreas",0,0,0,547,187,2,736,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004214",01/16/09,2009,"PLoS ONE","RA","Differences in Context and Feedback Result in Different Trajectories and Adaptation Strategies in Reaching",0,0,0,366,60,3,429,1,0,0,1,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005195",04/14/09,2009,"PLoS ONE","RA","A 3-Year Randomized Trial of Lifestyle Intervention for Cardiovascular Risk Reduction in the Primary Care Setting: The Swedish Bj?rkn?s Study",0,0,0,374,82,2,458,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004190",01/14/09,2009,"PLoS ONE","RA","Molecular Implications of Repeated Aggression: Th, Dat1, Snca and Bdnf Gene Expression in the VTA of Victorious Male Mice",0,0,0,279,84,3,366,1,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004191",01/14/09,2009,"PLoS ONE","RA","The Impact of Thyroid Cancer and Post-Surgical Radioactive Iodine Treatment on the Lives of Thyroid Cancer Survivors: A Qualitative Study",0,0,0,485,77,1,563,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004194",01/14/09,2009,"PLoS ONE","RA","An Essential Role of the Universal Polarity Protein, aPKC?, on the Maintenance of Podocyte Slit Diaphragms",1,0,1,697,224,4,925,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004186",01/14/09,2009,"PLoS ONE","RA","IL-10 Is Critically Involved in Mycobacterial HSP70 Induced Suppression of Proteoglycan-Induced Arthritis",1,0,0,303,83,2,388,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004187",01/14/09,2009,"PLoS ONE","RA","Host-Derived Smooth Muscle Cells Accumulate in Cardiac Allografts: Role of Inflammation and Monocyte Chemoattractant Protein 1",0,0,0,239,52,3,294,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004188",01/14/09,2009,"PLoS ONE","RA","Host HLA B*Allele-Associated Multi-Clade Gag T-Cell Recognition Correlates with Slow HIV-1 Disease Progression in Antiretroviral Therapy-Na?ve Ugandans",0,0,0,253,89,2,344,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004199",01/14/09,2009,"PLoS ONE","RA","Dysbindin-1, a Schizophrenia-Related Protein, Functionally Interacts with the DNA- Dependent Protein Kinase Complex in an Isoform-Dependent Manner",0,0,0,2171,159,4,2334,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004200",01/15/09,2009,"PLoS ONE","RA","A Genetic Strategy for Stochastic Gene Activation with Regulated Sparseness (STARS)",0,0,0,369,76,3,448,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004202",01/15/09,2009,"PLoS ONE","RA","Topological Control of Life and Death in Non-Proliferative Epithelia",0,0,0,677,116,6,799,0,0,0,0,0,0,0,0,0,0,1,0,0
"10.1371/journal.pone.0004195",01/14/09,2009,"PLoS ONE","RA","A Trivers-Willard Effect in Contemporary Humans: Male-Biased Sex Ratios among Billionaires",1,0,0,3084,238,7,3329,3,0,0,1,0,0,0,0,0,0,1,0,0
"10.1371/journal.pone.0004196",01/15/09,2009,"PLoS ONE","RA","Septins Regulate Bacterial Entry into Host Cells",1,1,2,621,257,6,884,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004198",01/15/09,2009,"PLoS ONE","RA","The Contribution of Polystyrene Nanospheres towards the Crystallization of Proteins",0,0,0,488,140,4,632,0,0,0,0,1,0,0,0,0,0,0,0,0
"10.1371/journal.pbio.1000029",02/03/09,2009,"PLoS Biology","RA","Gene Regulatory Network Interactions in Sea Urchin Endomesoderm Induction",1,0,0,2018,645,15,2678,1,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004505",02/20/09,2009,"PLoS ONE","RA","International Network for Comparison of HIV Neutralization Assays: The NeutNet Report",0,0,0,496,214,2,712,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pgen.1000499",05/29/09,2009,"PLoS Genetics","RA","Sensory Ataxic Neuropathy in Golden Retriever Dogs Is Caused by a Deletion in the Mitochondrial tRNATyr Gene",0,0,0,1069,129,4,1202,0,0,0,1,0,0,0,0,0,0,1,0,0
"10.1371/journal.pcbi.1000383",05/08/09,2009,"PLoS Computational Biology","RA","A Structure-Based Approach for Detection of Thiol Oxidoreductases and Their Catalytic Redox-Active Cysteine Residues",0,0,0,401,82,2,485,0,0,0,0,2,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004963",03/23/09,2009,"PLoS ONE","RA","Sperm from Hyh Mice Carrying a Point Mutation in ?SNAP Have a Defect in Acrosome Reaction",0,0,0,448,57,1,506,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005441",05/05/09,2009,"PLoS ONE","RA","DeadEasy Caspase: Automatic Counting of Apoptotic Cells in Drosophila",0,0,0,478,84,3,565,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.ppat.1000448",05/29/09,2009,"PLoS Pathogens","RA","Fitness of Escherichia coli during Urinary Tract Infection Requires Gluconeogenesis and the TCA Cycle",0,0,0,466,163,3,632,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004104",01/01/09,2009,"PLoS ONE","RA","Nematode Homologue of PQBP1, a Mental Retardation Causative Gene, Is Involved in Lipid Metabolism",0,0,0,419,85,2,506,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004107",01/01/09,2009,"PLoS ONE","RA","NOTCH2 Is Neither Rearranged nor Mutated in t(1;19) Positive Oligodendrogliomas",1,0,0,272,68,3,343,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004067",01/01/09,2009,"PLoS ONE","RA","Effect of a Standardised Dietary Restriction Protocol on Multiple Laboratory Strains of Drosophila melanogaster",1,0,0,546,161,3,710,1,0,0,1,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004727",03/06/09,2009,"PLoS ONE","RA","Conformational Change in the Chromatin Remodelling Protein MENT",0,0,0,249,79,2,330,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0004096",01/01/09,2009,"PLoS ONE","RA","Nevirapine Resistance and Breast-Milk HIV Transmission: Effects of Single and Extended-Dose Nevirapine Prophylaxis in Subtype C HIV-Infected Infants",1,0,1,824,214,3,1041,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0005733",05/29/09,2009,"PLoS ONE","RA","Cooperation between Apoptotic and Viable Metacyclics Enhances the Pathogenesis of Leishmaniasis",0,0,0,561,123,1,685,0,0,0,0,0,0,1,4,0,0,0,0,1
"10.1371/journal.pone.0004353",02/06/09,2009,"PLoS ONE","RA","Large-Scale Clonal Analysis Reveals Unexpected Complexity in Surface Ectoderm Morphogenesis",0,0,0,331,92,2,425,0,0,0,0,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0003914",01/19/09,2009,"PLoS ONE","RA","Cranial Osteogenesis and Suture Morphology in Xenopus laevis: A Unique Model System for Studying Craniofacial Development",0,0,0,546,161,5,712,0,0,0,0,0,0,0,0,0,0,0,0,0
